Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
4907,"в США на параде ЛГБТ прошлись с флагами Украины.
Рыбак рыбака…, как говорится.","In the USA at the LGBT parade, people carried Ukrainian flags. Fisherman catches fisherman... as they say.",,,,,
4908,"Рамзан Кадыров пишет:

**«Никогда не воюйте с чеченцами!»** - это простая истина, которую еще не до конца уяснили бандеровцы и националисты, но многие из них активно осознают ее. Как, например, Антон Максимец из Винницкой области, который попал в плен к нашим бойцам в районе Ташковки.
 
Антон Анатольевич не только искренне жалеет, что дерзнул воевать против чеченцев, но и что вообще приехал в Ташковку. По его словам, любое столкновение с чеченскими бойцами вызывает неподдельный ужас в рядах бандеровцев и националистов. И лишь наш славный клич «АХМАТ-СИЛА», который они повторяют как мантру, способен успокоить их трепещущие сердца.
 
Я же вас неоднократно предупреждал, дорогие вы наши бандеровцы, любое ваше сопротивление мы обратим против вас с ужасающими для вас последствиями. Лучше не доводите до этого и встаньте рядом с теми, кто стремится защитить украинский народ от западного порабощения. Ваши потомки будут вам искренне благодарны за такой смелый шаг.","Ramzan Kadyrov writes:

""Never fight with Chechens!"" is a simple truth that the banderovtsi and nationalists have yet to fully grasp, but many of them are actively coming to terms with it. For example, Anton Maximets from Vinnytsia Oblast, who fell into our soldiers' hands near Tashkova.

Anton Anatolyevich sincerely regrets daring to fight against the Chechens, as well as even coming to Tashkova. According to him, any confrontation with Chechen fighters instills genuine fear in the ranks of the banderovtsi and nationalists. Only our glorious battle cry, ""Akhmat-Sila,"" which they repeat like a mantra, can calm their trembling hearts.

I have warned you repeatedly, dear banderovtsi, that any resistance you offer will have terrifying consequences for you. It’s better not to push it to that point and stand alongside those who strive to protect the Ukrainian people from Western domination. Your descendants will genuinely thank you for such a brave step.",,,,,
4909,"Прямо сейчас ВСУ продолжают обстреливать Киевский, Куйбышевский и Ворошиловский районы Донецка.

В течение дня выпущено более 100 снарядов: 86 ракет из РСЗО ""Град"", 14 ракет из РСЗО ""Ураган"" и 32 снаряда артиллерии натовского калибра 155-мм.

Под удар попала пожарная часть в Киевском районе. Информация о пострадавших уточняется.

__*На видео — обстановка на Шахтёрской площади.__","Right now, the Ukrainian Armed Forces (ВСУ) continue to bombard the Kyivsky, Kuibyshevsky, and Voroshilovsky districts of Donetsk.

Over the course of the day, more than 100 shells were fired: 86 rockets from Grad multiple rocket launchers, 14 rockets from Uragan multiple rocket launchers, and 32 artillery shells of NATO-caliber 155-mm.

A fire station in the Kyivsky district was hit. Information on casualties is still being verified.

__*On video — the situation on Shahtska Square.*",,,,,
4910,"**Вечеринка на уголовку

**В Ноябрьские некий гражданин в квартире устроил ночную вечеринку. В какой-то момент на него пришли полицейские, видимо, по жалобе соседей. 
Хозяин квартиры (тот самый устроивший вечеринку) попытался спустить полицейских с лестницы, а гости вечеринки помогли. 

__Интересно, у них одно уголовное дело на троих?__","**Party for the Books

**In November, a certain citizen hosted a nighttime party in their apartment. At some point, the police came, presumably due to complaints from neighbors.
The apartment owner (the one who organized the party) tried to dissuade the police from going upstairs, and the party guests helped him.

__I wonder if they have one criminal case between the three of them?__",,,,,
4911,"**Дебош на боту самолёта 

**На рейсе Адлер - Питер парочка неадекватов устроили разборки, потому что другой пассажир отказался меняться местами.
Сначала пытались их утихомирить пассажиры, в итоге их сняли с рейса полицейские","**Drunk Fight on a Passenger Plane

**On the flight from Adler to St. Petersburg, a couple of troublemakers caused a disturbance because another passenger refused to switch seats. Initially, other passengers tried to calm them down, but eventually, the police had to remove them from the flight.",,,,,
4912,"Спасенный с территории завода «Азовсталь» пес Адидас передан главе Чечни и получит новое имя. «Мы назовем его Борз - волк», - решил Кадыров.","The dog Adidas, rescued from the Azovstal plant territory, has been handed over to the head of Chechnya, and will receive a new name. ""We will call him Borz - meaning wolf,"" Kadryrov decided.",,,,,
4913,"🇻🇪**Избиение кандидата в президенты

**Кандидат в президенты Венесуэлы Хуан Гуайдо, которого выдвинули США, был жестоко избит разъяренной толпой в ресторане. При попытке скрыться, автомобиль политика был обстрелян, но сам мужчина выжил.

Люди не хотят изменения государственного строя на проамериканский. Их устраивает нынешний режим.","**Assault on Presidential Candidate

Venezuelan presidential candidate Juan Guaidó, whom the US endorsed, was violently assaulted by an angry crowd in a restaurant. When he tried to escape, his car was shot at, but the man managed to survive.

People do not want a pro-American shift in the government. They are satisfied with the current regime.",,,,,
4914,"Очень плохой рефлекс, пытаться удержать падающий груз.","Very poor reflexes, trying to catch a falling object.",,,,,
4915,⚡️ Эксклюзивные кадры с передовой. Работа по позициям ВСУ в районе Лисичанска.,⚡️ Exclusive footage from the front line. Operations of the Ukrainian Armed Forces around Lysychansk.,,,,,
4916,"🇺🇦 #карикатура **Украинская церковь объявила независимость от Русской Православной Церкви**

Кроме того, **УПЦ предложила раскольнической православной церкви Украины (ПЦУ) возобновить диалог. **

Председатель Синодального отдела по взаимоотношениям Церкви с обществом и СМИ Московского патриархата Владимир Легойда комментируя ситуацию заявил, что РПЦ в ситуации давления на УПЦ не может детально комментировать ее решения.

Учитывая, что **раскольники регулярно устраивают драки и силой захватывают церкви, понятно в какой тяжёлой ситуации оказалось православная вера на Украине. Особенно, принимая во внимание неоязычников и сатанистов, которые получили полную поддержку со стороны властей Украины и президента Зеленского**. Так, например, во время последнего празднования Хэллоуина группа одетых в балахоны Ку-Клукс-Клана участников веселья ""зиговали"" прямо на Крещатике.

В общем, можно сказать, что **Зеленский решил создать свою религию на Украине – с сатанизмом, нацизмом и разгулом насилия.**

[От Первого Лица](https://t.me/otpervogolitsa)","🇺🇦 #cartoon **The Ukrainian Church declared independence from the Russian Orthodox Church.**

Furthermore, **the Ukrainian Orthodox Church (UOC) offered to resume dialogue with the schismatic Ukrainian Orthodox Church (UCPC).**

Commenting on the situation, Vladimir Legoyda, head of the Synodal Department for External Church Relations and Public Information of the Moscow Patriarchate, stated that under pressure on UOC, the Russian Orthodox Church cannot provide detailed comments on its decisions.

Given that **schismatics regularly cause fights and forcibly seize churches, it is clear how difficult the situation has become for Orthodox Christianity in Ukraine. Especially considering neo-pagans and Satanists who have received full support from Ukrainian authorities and President Zelensky.** For example, during the last Halloween celebration, a group dressed in klan robes from the Ku Klux Klan ""zigged"" right in the middle of Kreschatik street.

In general, one can say that **Zelensky decided to create his own religion in Ukraine – with Satanism, Nazism, and a culture of violence.**

[From First Person](https://t.me/otpervogolitsa)",,,,,
4917,"Эпичные кадры из Пакистана: **там во время работ на АЗС загорелся грузовик**. 

Чтобы пожар не распространился на бензоколонку, водитель, рискуя жизнью, отогнал полыхающую машину.","Epic footage from Pakistan: A truck caught fire at an gas station there. To prevent the fire from spreading to the fuel pumps, the driver, risking his life, pushed the burning vehicle away.",,,,,
4918,Гонки на скутерах,Scooter races,,,,,
4919,"🇩🇪🤝🇷🇺**В Германии прошёл массовый автопробег в поддержку России

**На дороги Берлина выехало более пяти тысяч машин с флагами РФ, СССР и ВДВ

Водители сигналили и включали русские песни","In Germany, a large car rally was held in support of Russia.

More than five thousand cars with Russian, USSR, and VDV flags appeared on the roads of Berlin.

Drivers honked and played Russian songs.",,,,,
4920,"В Донецке на ""Первой площадке"" загорелся дом в результате обстрелов со стороны украинских националистов. Информация о пострадавших не поступала.","In Donetsk, a house caught fire on ""First Plaza"" as a result of attacks by Ukrainian nationalists. No information about casualties has been received.",,,,,
4921,"🇷🇺🇺🇦 Работа расчётов РСЗО ""Смерч"".",Calculations work for the Grad multiple rocket launcher system.,,,,,
4922,"«Вот вам всем, с*ки» — в Канаде русскоязычные жители поставили на место украинских беженцев

Русскоязычные жители Канады, проезжая мимо измазанных краской украинских беженцев и активистов, назвали их бандеровцами и фашистами. Те особо и не спорили, разве что крикнули что-то про своих «национальных героев» вслед уезжающим блогерам. 

На их плакатах надпись «Stop the torture of Ukrainian soldiers and civilians» (Остановите пытки украинских солдат и мирных жителей). Что подразумевают под «пытками» украинские беженцы — неизвестно, учитывая, какую помощь и поддержку им предоставляют на Западе. Ранее неоднократно было доказано, какие зверства учиняли украинские военные по отношению к российским солдатам, демонстративно снимая все свои действия на камеру.","Here is the translation:

""Here you all go, scum"" — In Canada, Russian-speaking residents put Ukrainian refugees in their place.

Russian-speaking residents in Canada, passing by Ukrainian refugees and activists covered in paint, called them banderites and fascists. The refugees didn't argue much, just shouted something about their ""national heroes"" as the bloggers left.

On their posters was written ""Stop the torture of Ukrainian soldiers and civilians."" It's unclear what Ukrainian refugees mean by ""torture,"" given the substantial support they receive from the West. Previously, it has been repeatedly proven that Ukrainian troops committed atrocities against Russian soldiers, often filming their actions demonstratively.

Note: The phrase ""с*ки"" (s*ki) is a vulgar term used in the original text and has been translated as ""scum"" for clarity, though it can be considered offensive.",,,,,
4923,"Ким говорит что у Украины закончились боеприпасы и они ждут их из Европы.

Все настолько плохо?","Kim says that Ukraine has run out of ammunition and is waiting for supplies from Europe. 

Is it really that bad?",,,,,
4924,"‼️ Число[ ](https://t.me/smotri_media/16627)жертв обстрела Майского рынка в Донецке возросло до трех человек, еще четверо получили ранения","‼️ The number of victims from the shelling of the Maiak market in Donetsk has risen to three people, with four others injured.",,,,,
4925,"**Терробороновец** рассказал о том как командир **«жарил его под хвост» **, а ему ничего не оставалось как подчиниться приказу😄","The Terraboronovets recounted how the commander ""roasted him over the fire,"" and there was nothing left for him to do but obey the order 😄",,,,,
4926,"‼️🇺🇦🏴‍☠️ **Жуткие кадры: последствия обстрелов Донецка украинскими боевиками

**В результате удара нацистов горит Майский рынок.

Очевидцы сообщают, что погибла женщина с ребёнком.","‼️🇺🇦🏴‍☠️ **Horrible scenes: consequences of Ukrainian separatist attacks on Donetsk

**As a result of the Nazi strike, the May Market is burning.

Witnesses report that a woman and her child have died.",,,,,
4927,Очередные кадры от американских наёмников на Украине.,More footage from American mercenaries in Ukraine.,,,,,
4928,"⚡️❗️ В Крыму, в поселке Видное есть автосервис, хозяин которого – Вилен Сейтосманов – отказал в услугах шиномонтажа нашим бойцам на автомобиле с символикой Z, мотивируя это коротким ""Военным не помогаем"".

Проверка странички ВК пациента подтвердила самые нехорошие подозрения, он оказался ярым заукраинским поцреотом с жовто-блакитными прапорами в альбоме. Перепуганный заукраинец фотки почистил и страничку закрыл, но интернет всё помнит. 

Такой бизнес нам не нужен.","⚡️❗️ In the village of Vidnoe in Crimea, there is an auto service owned by Vilen Seitsosmanov, who refused tire mounting services to our soldiers on a vehicle with the symbol Z, citing the reason as ""We don't help military.""

Checking the patient's VK page confirmed the worst suspicions; he turned out to be a fervent pro-Ukrainian traitor with yellow-blue flags in his album. The terrified Ukrainian deleted his photos and closed his page, but the internet remembers everything.

Such business is not what we need.",,,,,
4929,🇩🇪🇺🇦Столкновение русского немца с украинской беженкой,Collision between a Russian-German and a Ukrainian refugee,,,,,
4930,"**Алеша Арестович развлекается в элитных загородных комплексах Киевской области

**Видео снято вчера, одной из отдыхающих. В это самое время на Востоке и Юге Украины идут тяжелые бои, где рядовые ВСУ несут колоссальные потери.","**Aleha Arvestovich is entertaining in the elite suburban complexes of Kyiv Oblast.

**The video was filmed yesterday by one of the guests. At this very moment, heavy battles are taking place in the east and south of Ukraine, where the ranks of the Ukrainian Armed Forces are suffering massive losses.",,,,,
4931,"В Арзамасе бухой Джеки Чан навёл суету .

Успокаивать дебошира пришлось всем залупинском","In Arzamas, Jackie Chan caused a commotion. Calming down the drunk required everyone from Zalupinsk.",,,,,
4932,🔥🇷🇺🇺🇦 Тем временем на позициях ВСУ.,"🔥🇷🇺🇺🇦 Meanwhile, at the positions of the Ukrainian Armed Forces.",,,,,
4933,"**Добивание лежачего

**В Салехарде очевидцы сняли видео, как один пацан лежит уже без сознания, но продолжает получать удары. Его оппонент продолжал его лупить ногами. Третий герой пытается успокоить приятеля. 

Причины конфликта неизвестны","**Finish the Job

**In Salekhard, witnesses recorded a video showing one guy lying unconscious but still receiving blows. His opponent continued kicking him. A third person tried to calm down his friend. 

The reasons for the conflict are unknown.",,,,,
4934,"🇷🇺Житель украины делится своим мнением о ситуации в стране.
Зеленский и Арестович сдают украину...
Всех мужиков с украины уничтожают.","A resident of Ukraine shares their opinion on the situation in the country.
Zelensky and Arестович are surrendering Ukraine...
They are exterminating all the men in Ukraine.",,,,,
4935,Во время одного из обстрелов в Донецке на бульваре Пушкина в кофейне,"During one of the bombardments in Donetsk, at Pushkin Boulevard in a cafe.",,,,,
4936,"Украинец рассказывает, как служится в пехоте😄",A Ukrainian describes their experience serving in the infantry😄,,,,,
4937,"укро ""вояки"" прячутся от Российских ракет😎","UKR ""fighters"" are hiding from Russian rockets😎",,,,,
4938,"**🤦🏻‍♂️🇺🇦Немного о поведении укробыдла в Европе

**украинские беженки в Стамбуле попускают турков, а те терпят. Спросите из-за чего? Просто так…","**🤦🏻‍♂️🇺🇦A Brief Look at Ukrainian Despicable Behavior in Europe

**Ukrainian refugees in Istanbul let off steam at Turks, and the latter tolerate it. Ask why? Just because...**",,,,,
4939,Пареньку надо поработать над своим правым боковым!,The guy needs to work on his right side!,,,,,
4940,"**Махач московских тусовщиков

**В Москве у клуба произошла драка.
По сообщениям источника, конфликт произошёл из-за приставаний бухого типа ко всем девушкам в заведении","**Moscow Scene Clash

**A fight broke out at a Moscow club.
According to a source, the conflict arose from advances by a drunk man towards all the girls in the establishment.",,,,,
4941,"В Неаполе украинка устроила ""унитазный митинг"" под окнами местной русской жительницы. Незваная гостья кричала в микрофон оскорбления и угрозы, зачем-то приволоча с собой ""фаянсового друга"". Ретироваться странную даму заставило только приближение полиции.

Кстати, это уже не первый раз, когда Марина Алдухова сталкивается с неадекватным поведением соседей-украинцев. Не так давно против неё развернулась настоящая травля: по городу клеили листовки с её фотографиями и угрожали убийством. За то, что она русская.","In Naples, a Ukrainian woman organized a ""toilet protest"" outside the window of a local Russian resident. The unexpected guest shouted insults and threats into a microphone, bringing along a ""porcelain friend"" for some reason. She only retreated when the police approached.

By the way, this is not the first time Marina Aldukhova has encountered inappropriate behavior from neighboring Ukrainians. Not long ago, she was the target of real harassment: flyers with her photo were distributed around the city, and she received death threats simply because she is Russian.",,,,,
4942,"**‼️🇺🇦🇦🇲 Це ганьба! Украинский комментатор в шоке от скандирования ""Россия"" на матче между футбольном молодёжками Армении и Украины 😂
**Украинцы в соцсетях уже угрожающе пишут, что они это запомнили.","**‼️🇺🇦🇦🇲 This is disgraceful! A Ukrainian commentator is shocked by the chanting of ""Russia"" at a match between Armenian and Ukrainian under-21 football teams 😂
The Ukrainians on social media are already threatening to get back at them for this.**",,,,,
4943,Очередной факт занятия позиций украинскими военными в школах,The latest fact of Ukrainian military personnel occupying schools.,,,,,
4944,"Огромная крыса укусила 9-летнего мальчика за пятую точку, вынырнув из унитаза. Рубрика ""+1 к фобиям"" дополняется новой дичью из Балашихи.

Бедный пацан не мог отойти от шока два часа. Более-менее успокоился только после приезда скорой. Но ходить в туалет всё ещё боится.

Сейчас родители мальчика пытаются привлечь к ответственности управляющую компанию, которая не решает проблему с грызунами в доме (пострадавшая семья живёт на первом этаже). Кстати, один из сотрудников УК сам был шокирован этой историей, когда увидел всё воочию. Думал, что такое только в Интернете показывают.","A huge rat bit a 9-year-old boy on the buttocks, emerging from the toilet. The ""Plus One to Your Phobias"" category is enriched with a new scare from Balashiha.

The poor kid was still shaken for two hours and only calmed down after the ambulance arrived. He's still afraid to use the toilet.

Now, the boy's parents are trying to hold the property management company accountable for not addressing the rodent problem in the building (the affected family lives on the first floor). By the way, one of the property management staff members was genuinely shocked when he saw it himself, thinking such things only appeared online.",,,,,
4945,"**Арестович заявил, что украинская армия войдет в состав российской и вместе с белорусской пойдет захватывать потешную Европу.

**«__Допустим, если Путин победит. И к 1,5-миллионной российской армии присоединится еще 500 тысяч украинской армии. Все видели, как мы можем воевать. И все это тогда поедет в Европу. И где тогда потешные европейские войска смогут остановить союз Украины и России, если таковой случится, да плюс ещё Беларусь__?», - задается вопросом Арестович и добавляет, что Польша, Прибалтика, Британия и США понимают это, а потому активно и помогают Украине.

Предупреждаем о вреде чрезмерного потребления алкогольной продукции.","Arrestovich stated that the Ukrainian army will become part of the Russian army and together with Belarusian forces will conquer mock Europe.

""Let's assume that Putin wins. If the 1.5 million Russian army is joined by another 500,000 from the Ukrainian army, everyone has seen how well we can fight. And all of this will then go to Europe. Where will the mock European armies be able to stop the alliance of Ukraine and Russia, if such an alliance were to occur, plus Belarus?"" - Arrestovich asks. He adds that Poland, the Baltic states, Britain, and the U.S. understand this and are therefore actively helping Ukraine.

We warn about the harm of excessive consumption of alcoholic products.",,,,,
4946,Бык поймал ритм,The bull caught the rhythm.,,,,,
4947,"**В мире животных город Одесса**🇺🇦

Поднять малыху оказалось целым квестом","**In the Animal World, City of Odessa**

Lifting a tiny weight turned out to be a whole quest.",,,,,
4948,"🤦🏻‍♂️🇺🇦**Тем временем Генштаб ВСУ**…

Сотрудник Генштаба ВСУ нажрался и устроил стрельбу в спальном районе Киева","🤦🏻‍♂️🇺🇦Meanwhile, the General Staff of the Ukrainian Armed Forces...

A staff member from the General Staff of the Ukrainian Armed Forces got drunk and started shooting in a residential area of Kyiv.",,,,,
4949,"В Ивановской области пьяная женщина въехала в толпу во время празднования Дня города.

Инцидент произошёл накануне вечером в городе Вичуге. Пострадали трёхлетний ребёнок, его мама и ещё один мужчина, сообщили в МВД. Они отделались ушибами и ссадинами, госпитализация никому не потребовалась.

Водителя задержала полиция, на неё составлен административный протокол. В ведомстве добавили, что ранее женщина нарушений ПДД не допускала.","In Ivanovo Region, a drunk woman drove into a crowd during the city's celebration of City Day.

The incident occurred the previous evening in the city of Vichuga. A three-year-old child, its mother, and another man were injured, according to the MVD. They sustained bruises and scrapes but did not require hospitalization.

Police detained the driver, who was issued an administrative ticket. The department noted that this was the first time the woman had violated traffic rules.",,,,,
4950,"Обычная свадьба в Узбекистане: муж дал леща новоиспеченной жене за то, что **она победила его в конкурсе**. 

Намечается счастливая семейная жизнь.","A typical wedding in Uzbekistan: The groom gave a carp to his new wife because **she won him in a contest**. 

Happily ever after is expected to follow.",,,,,
4951,"Не только в Индии в 21 веке происходят самосуды...

Талибы в свой уголовный кодекс вернули **избиение палкой.**","Not only in India in the 21st century do self-judgments occur...

The Taliban have returned **whipping with a rod** to their criminal code.",,,,,
4952,"В больнице Владикавказа мужчину дважды порезали ножом и застрелили на глазах полиции. Все это происходило в течение пары часов.

Сегодня в полночь 79-летний таксист Сергей Григорян подвозил клиента: 35-летнего Османова Мурада. В машине они о чем-то поспорили, и Мурад ударил старика ножом в живот. Османова задержали, а таксиста в тяжелом состоянии увезли в РКБ скорой помощи Владикавказа. Но уже спустя полчаса в ту же больницу в сопровождении полиции привезли и Мурада (у него после задержания оказалась повреждена рука). 

В клинике уже находились и многочисленные родственники пострадавшего таксиста. Сначала Османова в коридоре, на глазах полицейских, ножом в спину и ногу ранил внук таксиста. Врачи зашили и перевязали рану. Но пока Османов сидел в приемном покое, на него налетел еще и сын таксиста, ударив ножом в грудь и живот. А потом еще один родственник расстрелял Мурада из пистолета. Этот момент как раз и попал на видео. 

В итоге Османов скончался в реанимации.","In Vladikavkaz Hospital, a man was twice stabbed with a knife and shot in front of the police within a couple of hours.

At midnight today, 79-year-old taxi driver Sergey Grigoryan was taking a passenger—35-year-old Murad Osmanov—when they argued in the car, and Murad stabbed the older man in the stomach with a knife. Osmanov was arrested, while Grigoryan was taken to the Regional Clinical Hospital (RKB) in Vladikavkaz in critical condition. However, just half an hour later, police brought Osmanov to the same hospital, accompanied by his injured hand.

The taxi driver's numerous relatives were already at the clinic. First, Osmanov stabbed the taxi driver's grandson in the back and leg with a knife in the corridor, in full view of the police. Doctors sutured and bandaged the wound. But while Osmanov was waiting in the emergency room, he was attacked again by the taxi driver's son, who stabbed him in the chest and abdomen with a knife. Then another relative shot Osmanov with a pistol. This last incident was captured on video.

In the end, Osmanov died in the intensive care unit",,,,,
4953,"***Вчера мужик взорвался на мине*

**Одесситы сегодня: пахую, водичка норм😄","***Yesterday a guy detonated a mine.

**Odessa residents today: working hard, water is good 😄**",,,,,
4954,Встретились как-то два коренных москвича,"Once upon a time, two native moscowites met.",,,,,
4955,"**🇷🇺 Разведка ЮВО показала пленных🇺🇦 с подарками

**Наши разведчики ведут из рейда пленных украинцев, нагруженных НАТОвским оружием и бронежилетами.","**Russia's Southern Military District Intelligence Shows Ukrainian Prisoners with Gifts

Our intelligence officers are bringing back Ukrainian prisoners from a raid, laden with NATO weapons and body armor.",,,,,
4956,Борьба с протестами в Индии,Struggle against protests in India,,,,,
4957,"Заказы в обновленном Маке теперь выглядят так. Торжество белого: стаканчики и упаковки для картошки лишились своих цветов. 

С соусами обошлись проще — просто закрасили чёрным старые логотипы.","The orders in the updated McDonald's now look like this. A triumph of white: the cups and french fry containers have lost their colors. As for the sauces, they simply painted over the old logos with black.",,,,,
4958,🇷🇺🇺🇦  Хохоль сдавайся😄,"-translate-
Russian soldier, surrender 😄",,,,,
4959,"🇷🇺🇺🇦 Донецкая область. ВСУ заняли одну из школ в Угледаре, но снаряд поразил их позицию.","Donetsk Oblast. The Ukrainian Armed Forces (VСУ) occupied one of the schools in Ugledar, but a shell hit their position.",,,,,
4960,Странный принтер,Strange printer,,,,,
4961,"💥🇷🇺С Праздником!С днем России!

🎥Видео от казака-военкора Лисицына","💥🇷🇺Happy Russia Day!

🎥Video from Cossack correspondent Lisyinsky",,,,,
4962,Сегодня на Пушкинской в Москве открывают импортозамещённый Мак. Обстановка там соответствующая 😂,"Today, an import-replaced McDonald's is opening on Pushkinskaya in Moscow. The atmosphere there is appropriately themed 😂",,,,,
4963,"«Новый» Макдональдс будет называться **«Вкусно и точка»** – теперь официально.

Открытие назначили сегодня на** 12:00,** возле забегаловок уже собрались очереди.","The new McDonald's will be called **""Вкусно и точка""** – now officially.  
The opening is scheduled for 12:00 today, and there are already lines forming outside the food stalls.",,,,,
4964,"В солнечной Одессе человек хотел искупаться в море, но его планам помешала **мина, которая разорвала пловца**.","In sunny Odessa, a person wanted to swim in the sea, but their plans were thwarted by a mine that exploded under the swimmer.",,,,,
4965,💥🇷🇺🇺🇦Ожесточённые бои в Северодонецке,💥Russia/Ukraine Intense fighting in Severodonetsk,,,,,
4966,🇷🇺🇺🇦 Позиции ВСУ под обстрелом.,Ukrainian military positions are under attack.,,,,,
4967,"💥🇷🇺 «**Доброе» утро, боевики🇺🇦

**Российская артиллерия желает укронационалистам «хорошего» дня","💥🇷🇺 ""Good"" morning, separatists🇺🇦

Russian artillery wishes the Ukrainian nationalists a ""good"" day.",,,,,
4968,"**Украинский нацист спорит со своей бабушкой о Бандере.

**Глядя на эти кадры, даже как-то диву даешься, как у такой вменяемой женщины получился такой дегенерат внук. А ещё лишний раз убеждаешься, насколько же важно воспитание детей, чтобы из них не вырастали такие вот упыри.","A Ukrainian Nazi is arguing with his grandmother about Bandera.

Watching these clips, one can't help but wonder how such a sane woman could have such a degenerate grandson. And once again, it reinforces how crucial it is to raise children properly so they don't turn out like this monster.",,,,,
4969,"Российское подразделение специального назначения, против 63 бригады ВСУ.",Russian special forces unit against the 63rd brigade of the Ukrainian military.,,,,,
4970,"😅🇺🇦**Уличная мобилизация

**Тем временем на Закарпатье повестки вручают даже в магазинах.
Один сбежал в итоге","😂🇺🇦**Street Mobilization

Meanwhile, draft notices are being handed out in stores in Zakarpattia. In the end, one person managed to escape.",,,,,
4971,"**Избил пенсионера за курение

**В Новосибирске мужик сделал замечание старику за курение около подъезда, а на жесткий ответ избил пенсионера","**Beaten an Elderly Man for Smoking

**In Novosibirsk, a man scolded an elderly man for smoking near the entrance, and in response to a firm reply, beat up the pensioner.",,,,,
4972,"💥🇷🇺**«Грады» по прогнозу

**Реактивная артиллерия 6-го казачьего полка работает по укрепрайону боевиков во Врубовке.","💥RU**Artillery Barrages**

The 6th Cossack Regiment's rocket artillery is targeting the militants' fortified area in Vrubovka.",,,,,
4973,Коренная британка обосралась прямо в телефонной будке где-то в Лондоне. Спасибо за внимание.,A native British woman had an accident and defecated in a telephone booth somewhere in London. Thank you for your attention.,,,,,
4974,🔥🇷🇺🇺🇦 Чеченский спецназ  штурмует позиции ВСУ.,🔥🇷🇺🇺🇦 Chechen special forces storming positions of the Ukrainian military.,,,,,
4975,"🇺🇦🇷🇺**Российский ""Ураган"" работает по позициям ВСУ у Славянска.**","Russian ""Uragan"" is targeting Ukrainian military positions in Slavyansk.",,,,,
4976,Горькая правда для Зеленского от жителя Запорожья.,The bitter truth for Zelensky from a resident of Zaporizhzhia.,,,,,
4977,Очередное подразделение ВСУ попало под обстрел🔥,Another Ukrainian military unit was targeted by artillery fire🔥,,,,,
4978,"🚀🇷🇺 «**Парни, по фашистам залпом ВЫСТРЕЛ!»

**Ночные удары реактивных систем по ВСУшникам","🚀🇷🇺 ""Guys, let's fire a GUNSHOT at the fascists!""

**Night strikes by rocket systems on Ukrainian troops**",,,,,
4979,На Шри-Ланке начались голодные бунты,Famines have begun in Sri Lanka.,,,,,
4980,"**Массовая драка между водилами

**На трассе под Краснодаром сошлись в кулачном поединке участники дорожного движения вместе с пассажирами.
В ход шли даже зонтики","**Mass Brawl Between Drivers

**On a highway near Krasnodar, drivers and passengers involved in road traffic clashed in a fistfight, even using umbrellas.",,,,,
4981,"**Тем временем в Днепре…

**Те, кто не очень переживает за происходящее в стране - бухают и дерутся.
В общем то все как обычно","Meanwhile in Dnipro...

Those who aren't overly concerned about what's happening in the country are getting drunk and fighting.
Pretty much as usual.",,,,,
4982,⚡️**Делегация Китая покинула зал во время выступления Зеленского** на азиатском саммите по безопасности «Shangri La Dialogue».,"⚡️**The Chinese delegation left the hall during Zelensky's speech** at the Asian Security Summit ""Shangri-La Dialogue"".",,,,,
4983,"укро ""вояки"" прячутся от Российской армии в квартирах жилых домов","UKR ""voyniki"" hide from the Russian army in apartment buildings",,,,,
4984,"🇷🇺🇺🇦 Донбасс. ВСУ копали окопы, докопались так, что докопали до воды.",Donbass. The Ukrainian Armed Forces dug trenches and went so far as to reach the water.,,,,,
4985,"**‼️🇷🇺 ""Хотели российскую армию ""Джавелинами"" победить, - Разведка ЮВО возвращается с рейда по тылам ВСУ

**Разведчики ведут пленных украинцев, нагруженных НАТОвским оружием, бронежилетами и т.д.","**‼️🇷🇺 ""Wanted to defeat the Russian army with 'Javelins' - South-Western Military District Intelligence Returns from Raid on Ukrainian Forces' Rear Areas

**Intelligence officers are bringing in Ukrainian prisoners, laden with NATO weapons, body armor, etc.**",,,,,
4986,"Вчера сборная Сербии играла в Лиге Наций. Где недавно выиграли у Швеции. 

При этом на трибуны сербы приходят в том числе и с флагами России. А на пути к стадиону скандируют ""Сербы и русские - братья навек"".❤️

Сербия выиграла со счётом 0:1!","Yesterday, the Serbian national team played in the Nations League, where they recently won against Sweden.

At the same time, Serbs come to the stands with Russian flags as well. On their way to the stadium, they chant ""Serbs and Russians - brothers forever."" ❤️

Serbia won the match 0-1!",,,,,
4987,Отличное место постоять,Great place to stand.,,,,,
4988,"**Махач на дороге

**В Челябинске агрессивный водила автобуса сначала бузил на оппонента из «Весты» за его манёвры. А потом на светофоре выскочил и устроил потасовку","**Road Clash

In Chelyabinsk, an aggressive bus driver first vented his anger on the driver of a ""Vesta"" for the latter's maneuvers. Then, at a traffic light, he jumped out and started a fight.",,,,,
