,Unnamed: 0,Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
2261,2261,9262,"❗️**Массовый пуск ракет Х-101 с Ту-95 из района Волгоград-Астрахань. **Вероятны две волны. Цели в Украине неизвестны.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","❗️**A mass launch of Kh-101 cruise missiles from Tu-95 bombers in the Volgograd-Astrakhan area.** There may be two waves. The targets in Ukraine are unknown.

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2262,2262,9263,"**❗️Оккупанты на Херсонщине отводят войска на 15-20 км от Днепра, — ОК ""Юг"" 

**Русня отходит, чтобы обезопасить себя от обстрелов украинской армии, но логистика врага под огневым контролем ВСУ.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**❗️Occupiers in Kherson Oblast are withdrawing troops 15-20 km from the Dnipro, — OK ""South""

The Russians are retreating to avoid artillery attacks from the Ukrainian army, but the enemy's logistics are under the fire control of the Ukrainian Armed Forces.

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2263,2263,9264,"**Ой, неудобно как-то**🤔

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Oh, somehow this feels awkward.**🤔

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2264,2264,9265,"**Россия не признает резолюции о выплате репараций Украине, и будет относиться к ней как к юридически не обязывающему документу, — Песков

**Кроме этого он заявил, что **Херсон остается столицей области, каких-либо иных решений не принималось**, и, в свою очередь, обвинил Украину в срыве переговоров.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Russia does not recognize resolutions on reparations to Ukraine and will treat them as a legally non-binding document, — Peskov said.

In addition, he stated that Kherson remains the capital of the region, no other decisions have been made, and, at the same time, accused Ukraine of sabotaging negotiations.

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2265,2265,9266,"**Зеленский не слушает никаких советов Запада о переговорах с Россией, судя из выступления на G20** — Лавров

Кроме того, российский делегат заявил что:
▪️Россия хочет переговоров, но Украина выдвинула нереалистичные условия. 
▪️Конфликт затягивается из-за Украины.
▪️Россия не будет истользовать энергетику как метод давления (но это не точно).

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Zelensky is not listening to any Western advice about negotiations with Russia, judging from his G20 speech** — Lavrov

Furthermore, the Russian delegate stated that:
- Russia wants negotiations, but Ukraine has put forward unrealistic conditions.
- The conflict is dragging on because of Ukraine.
- Russia will not use energy as a method of pressure (but this is not confirmed).

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2266,2266,9267,"**⚡️ Одесские чиновники решили подзаработать на ""зерновом коридоре"", — **[**ГБР**](https://dbr.gov.ua/news/dbr-vikrilo-na-odeshhini-masshtabnu-shemu-poboriv-z-eksporteriv-zernovogo-koridoru)**

**Стало известно, что лица при должностях не брезговали просить взятки **за экспорт зерновых культур** через морские порты Одесской области по **""зерновому коридору""**.  Все просто: хочешь получить документы — **плати**.

В ходе обысков уже нашли деньги от подобных сделок и документы, подтверждающие их.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️ Odessa officials decided to profit from the ""grain corridor"" — **[**NABU**](https://dbr.gov.ua/news/dbr-vikrilo-na-odeshhini-masshtabnu-shemu-poboriv-z-eksporteriv-zernovogo-koridoru)**

It has been revealed that individuals in official positions were not shy about soliciting bribes for facilitating the export of grain crops through the ports of Odessa region via the **""grain corridor.""** The process is straightforward: want to get the documents? **Pay**.

During the searches, money from such deals and documents confirming them were already found. 

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2267,2267,9268,"**Какие лекарства следует иметь в аптечке каждому украинцу этой тяжелой зимой👆🏻

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","What medications should every Ukrainian have in their medicine kit this harsh winter👇🏻

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2268,2268,9269,"⚡️**Информация о взятии бойцами ВСУ Кинбурнской Косы и Олешек на левом берегу Херсонщины не соответствует действительности

**В ОК ""Південь"" сегодня сообщили, что из Кинбурнской косы враг из ""Града"" пытался атаковать Очаков, а в Олешках бойцы ВСУ отработали 50 огневых задач, в частности по дислокации вражеских подразделений.

Как мы и [писали вчера](https://t.me/ukrinformator/29093), ждите только официальные данные.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","⚡️**The information about Ukrainian Armed Forces soldiers capturing the Kinburn Peninsula and Oleksandrivka on the left bank of Kherson Oblast does not correspond to reality.

**In OK ""Pridnestrovie"" today, they reported that from the Kinburn Peninsula, the enemy attempted an attack on Ochakiv using Grad rockets, and in Oleksandrivka, Ukrainian Armed Forces soldiers completed 50 firing tasks, including targeting enemy troop positions.

As we wrote yesterday, only official data should be trusted.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2269,2269,9270,"**Население Земли сократилось на 82к человек благодаря ВСУ😏

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The world's population decreased by 82,000 people thanks to the Ukrainian military 😏

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2270,2270,9271,"**Число людей на Земле сегодня официально достигнет 8 миллиардов человек

**Об этом** **[сообщает](https://www.unfpa.org/8billion) ООН. Чтобы численность увеличилась с 7 до 8 миллиардов, потребовалось всего лишь 12 лет. Однако по прогнозам, 9 миллиардов можно ждать через 15 лет, то есть **в 2037** году. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The world's population today will officially reach 8 billion people.

The United Nations reports this. To increase the population from 7 to 8 billion, it took only 12 years. However, according to forecasts, 9 billion people can be expected in 15 more years, that is, in **2037**.

[Informant] (https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe] (https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2271,2271,9272,"**❗️Выступая на G20, Зеленский представил ""формулу мира Украины""

**Предложения Украины:
1. Радиационная и ядерная безопасность.
2. Продовольственная безопасность.
3. Энергетическая безопасность.
4. Освобождение всех пленных и депортированных.
5. Выполнение Устава ООН и восстановление территориальной целостности и мирового порядка.
6. Выведение российских войск и прекращение боевых действий.
7. Возвращение справедливости (репарации, трибунал).
8. Противодействие экоциду (уничтожение животного мира).
9. Недопущение эскалации.
10. Фиксация окончания войны.

**Никакого ""Минска-3"" больше не будет, — добавил Президент.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**❗️Zelensky presented ""Ukraine's Formula for Peace"" at the G20 meeting.**

**Ukraine's proposals:**
1. Radiation and nuclear safety.
2. Food security.
3. Energy security.
4. Release of all prisoners and deportees.
5. Fulfillment of the UN Charter and restoration of territorial integrity and global order.
6. Withdrawal of Russian troops and cessation of hostilities.
7. Return of justice (reparations, tribunal).
8. Opposition to ecocide (destruction of wildlife).
9. Prevention of escalation.
10. Fixation of the end of the war.

**There will be no more ""Minsk-3,""** added the President.

**[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)**",,,,,
2272,2272,9273,"**Зеленский: ""мы всё вернём. Вернём нормальную жизнь. И знаем, что мир для Украины становится ближе. Для всей нашей страны""

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Zelensky: ""We will get everything back. We will get normal life. And we know that the world is becoming closer for Ukraine. For our entire country.""

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2273,2273,9274,"**Немного потерпите. Все всё скоро узнают🤫

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Just hold on for a little while. Everyone will find out soon🤫**

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)**",,,,,
2274,2274,9275,"**❗️Каховка, Новая Каховка, Олешки - 🇺🇦, — написл депутат Херсонского облсовета Сергей Хлань

**Ждём подтверждение от Генштаба.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**❗️Kakhovka, Nova Kakhovka, Oleksy - 🇺🇦, — wrote Herson Oblast Council deputy Serhiy Khlyan

**We await confirmation from the General Staff.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2275,2275,9276,"**Комментарии относительно обстановки на левом берегу Херсонщины от русни😏

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Comments on the situation on the left bank of Kherson Oblast from the Russian informer 😏

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2276,2276,9277,"**""Олешки Херсонской области освобождены"", — пишут СМИ со ссылкой на якобы заявление Арестовича

**Но, Арестович озвучил информацию, которую написал мэр Олешек и не более. Сам мэр свои посты об освобождении удалил🤷🏻‍♂️. 

Ждите официальную информацию.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The Oleksyi of Kherson Oblast have been liberated**, according to the media, citing what is allegedly a statement by Arrestovich.

However, Arrestovich only shared information that was written by the mayor of Oleksyi and nothing more. The mayor himself has deleted his posts about liberation. 🤷🏻‍♂️

Wait for official information.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2277,2277,9278,"**Мэр Олешек уже поздравил жителей с освобождением города, но позже удалил свой пост

**Также, есть информация, что ВСУ уже закрепились в нескольких н.п. на левом берегу Херсонщины. Но она пока не подтверждена.

Ждём официальную информацию.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The mayor of Oleshky has already congratulated the residents on the city's liberation, but later removed his post.

There is also information that the Ukrainian Armed Forces (ВСУ) have entrenched themselves in several settlements on the left bank of Kherson Oblast. However, this information is not yet confirmed.

We are awaiting official confirmation.

[Source: Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2278,2278,9279,"**В Киево-Печерской Лавре действительно **[**пели песню**](https://t.me/ukrinformator/28988)** ""Звон плывет, плывет над Россией"": священник Захарий, во время богослужения которого она звучала, отстранен

**Об этом сообщил Наместник Лавры Павел и добавил, что эта песня не была молебном и что УПЦ молится за Украину и за мир.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**At the Kiev-Pechersk Lavra, they indeed sang the song ""The Bell Sounds, Sounds Over Russia"": Priest Zakharyi, during whose divine service it was played, has been dismissed.**

This was reported by the Abbot of the Lavra, Pavel, who added that this song was not a prayer and that the Ukrainian Orthodox Church prays for Ukraine and for peace.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2279,2279,9280,"**⚡️""Украинские военные не примут никаких переговоров, договоренностей или компромиссов. Мы не остановимся ни при каких условиях. Условие для переговоров одно – Россия должна оставить все захваченные территории"", — главком Залужный в разговоре с генералом США Марком Милли

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️""Ukrainian military will not engage in any negotiations, agreements, or compromises. We will not stop under any circumstances. The only condition for negotiations is that Russia must withdraw from all occupied territories,""** — Chief of Staff Zaluzhny in a conversation with US General Mark Milley.

**[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)**",,,,,
2280,2280,9281,"**Убегая из Херсона, рашисты выпустили всех заключённых из СИЗО

**После деоккупации наши воины обнаружили дела 457 осужденных, из них 15 – пожизненно. Где сейчас находятся заключённые неизвестно. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Fleeing from Kherson, the Russians released all the detainees from the SIZO (pretrial detention center).**

**After the de-occupation, our soldiers found files on 457 convicted individuals, including 15 sentenced to life. It is unknown where the detainees are now located.**

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2281,2281,9282,"⚡️В Голой Пристани, Херсонской области **слышны автоматные выстрелы**, — сообщают местные тг. 

Тревожно...

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","⚡️In Goloy Pristani, in the Kherson region, automatic gunfire can be heard, local Telegram sources report.

Alarming...

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2282,2282,9283,"❗️** Генассамблея ООН приняла резолюцию о «репарациях» Украине от России

**Теперь Запад вскоре может начать тратить замороженные и конфискованные российские резервы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","❗️The UN General Assembly adopted a resolution on ""reparations"" to Ukraine from Russia.

Now, the West may soon start spending frozen and seized Russian reserves.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2283,2283,9284,"**В Беларуси идет подготовка к мобилизации - Генштаб

** «По имеющейся информации, военный комиссариат Брестской области объявил тендер на печать бланков предписаний мобилизованных в количестве 50 000 экземпляров со сроком выполнения заказа до 31 декабря текущего года»

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Mobilization preparations underway in Belarus - General Staff**

""According to available information, the Brest Region Military Registration Office has announced a tender for printing mobilization orders in quantities of 50,000 copies, with the deadline for fulfilling the order set for December 31 of the current year.""

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2284,2284,9285,"⚡**Кинбурнская коса перешла под контроль ВС Украины, **пишут руснявые тг-каналы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","⚡**Kinburn Beach has been taken under the control of Ukraine's Armed Forces**, report Russian-language Telegram channels.

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2285,2285,9286,"**Городской голова Олешек на Херсонщине на что-то намекает

**Если информация** **подтвердится, то это значит, что ВСУ уже на левом берегу.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The mayor of Oleshky in Kherson Oblast is hinting at something.

If the information is confirmed, it means that the Ukrainian Armed Forces (VSYU) are already on the left bank.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2286,2286,9287,"**Помните **[**бетонные пирамидки**](https://t.me/ukrinformator/27955)**, которые орки раскладывают в Луганской области и БНР в качестве защитных сооружений?

**На видео пример «эффективной» работы таких заграждений. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Do you remember the concrete pyramids that orcs spread out in Luhansk Oblast and the self-proclaimed Donetsk People's Republic as defensive structures?

Here is a video example of the ""effective"" operation of such obstacles.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2287,2287,9288,"**Красноречиво

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Eloquent

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2288,2288,9289,"**⚡️Путин подписал указ, допускающий службу по призыву в ВС РФ лиц с иностранным гражданством

**Таджики и узбеки скоро поедут на Донбасс🤷🏻‍♂️

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Putin signed an order allowing conscription into the Russian military for individuals with foreign citizenship.

**Tajikistan and Uzbek citizens will soon be drafted to the Donbas region🤷🏻‍♂️

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2289,2289,9290,"**Контрабандисты не дремлют: на Закарпатье в автобусе с паломниками **[**обнаружили**](https://www.facebook.com/ZAKcustomsUA/posts/pfbid0e8Ed6ZefcXXdvX1ehxfRN3zp1BQ4dgo9MWkJZQ3cFv4E7v3w4kKAZTVCto1dAYMnl)** сигарет на 6 млн. грн**🤷🏻‍♂️

300 ящиков (**150 480 пачек сигарет**) с фильтром без акцизной марки Украины горе-бизнесмены **спрятали по всему автобусу**: в полу, боковых обшивках салона, потолка и полостях системы подачи воздуха в салон.

Теперь дельцам грозит **штраф в размере 100% стоимости сигарет и их конфискация вместе с автобусом.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Smugglers Are Active: In Zakarpattia, Cigarettes Worth 6 Million UAH Were Found in a Bus with Pilgrims**🤷🏻‍♂️

300 crates (150,480 packs of cigarettes) without Ukraine's excise mark were hidden throughout the bus by the smugglers: in the floor, side panels of the interior, ceiling, and air duct compartments.

Now, the smugglers face a fine of 100% of the cigarette value and their confiscation along with the bus.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2290,2290,9291,"**⚡️А вот и первые переодетые росвояки подъехали: СБУ задержала одетого в гражданку военного РФ в Херсоне

**Мужчина пытался притвориться ""местным"", но после разговора с сотрудниками СБУ **он признался, что является профессиональным военным из 69-й отдельной бригады прикрытия вооруженных сил России.

**Его задачей в освобожденном от рашистов Херсоне** был сбор информации, корректировка огня по ВСУ и проведение диверсий.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Here come the first disguised Russian military personnel: The SBU detained a Russian military officer dressed as a civilian in Kherson.**

**The man tried to pass himself off as a local, but after talking to SBU officers, he admitted that he is a professional soldier from the 69th Separate Protection Brigade of the Russian Armed Forces.**

**His task in Kherson, which had been liberated from Russian occupiers, was to gather intelligence, adjust artillery fire on Ukrainian forces, and carry out sabotage operations.**

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)**",,,,,
2291,2291,9292,"**Жесть: В Херсонской области оккупанты ради развлечения повесили краснокнижных хомяков, — **[**сообщает**](https://www.facebook.com/UkrainianNatureConservationGroup/posts/1080761859278642)** Украинская природоохранная группа

**Мертвых животных обнаружили на оставленной российской позиции.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Wow: Occupiers in the Kherson region hanged endangered hamsters for entertainment,** — reports the Ukrainian Nature Conservation Group.

Dead animals were found on a deserted Russian position.

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2292,2292,9293,"**Визуализируем

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Visualize

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2293,2293,9294,"**⚡️Украина уже освободила 52,5% территории, оккупированной Россией с 24 февраля 2022 года

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Ukraine has liberated 52.5% of the territory occupied by Russia since February 24, 2022.**

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2294,2294,9295,"**Глава МИД страны, которая ненавидит Америку, сидит с Айфоном на столе и в футболке с принтом работы американского чернокожего художника Баския, который умер от передозировки героина в 27 лет

**Без комментариев.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The foreign minister of the country that hates America is sitting at a desk with an iPhone next to him, wearing a t-shirt featuring a painting by American black artist Basquiat, who died of heroin overdose at 27.

Without comments.

[Informant] (https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe] (https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2295,2295,9296,"**Русня кинула бурятов. Классика

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The Russian attacked the Buryats. Classic.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2296,2296,9297,"**⚡️Депутаты Европарламента на следующей недели планируют проголосовать по резолюции, в которой Россия будет названа ""террористическим государством""**, — Европейская народная партия

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Next week, deputies of the European Parliament plan to vote on a resolution that will refer to Russia as a ""terrorist state,""** — European People's Party

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2297,2297,9298,"🤫

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","🤫

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2298,2298,9299,"**Соберись, российская тряпка😂

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Gather yourself, Russian rag😂

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2299,2299,9300,"**⚡️Украина вернет Крым без боя на фоне внутренней борьбы в России, — **[**считает**](https://www.reuters.com/world/europe/exclusive-russian-withdrawal-kherson-take-least-week-kyiv-2022-11-10/)** министр обороны Резников

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Ukraine will return Crimea without a fight amid internal struggles in Russia,** — **Resnikov, the Minister of Defense, believes.**

**[Source](https://www.reuters.com/world/europe/exclusive-russian-withdrawal-kherson-take-least-week-kyiv-2022-11-10/) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)**",,,,,
2300,2300,9301,"⚡️**А вот и официальное поднятие государственного флага в освобождённом Херсоне

**Дома🇺🇦

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","⚡️**Here is the official raising of the national flag in liberated Kherson.

**Home 🇺🇦

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.ua/+LV7tr2_vgu02NjAy)",,,,,
2301,2301,9302,"**Однозначно историческое фото

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Definitely historical photo

**Informant** | **Subscribe**",,,,,
2302,2302,9303,"**⚡️В Анкаре проходят переговоры между делегациями России и США. С российской стороны в Анкару прилетел директор СВР Сергей Нарышкин, — росСМИ

**Ранее данная встреча публично не анонсировалась, поэтому тема переговоров неизвестна, но** российские военкоры пишут, что русня будет сдавать позиции.

UPD**: по данным CNN там не будут обсуждать войну в Украине, а обсудят задержанных граждан США и ядерные риски.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**⚡️Negotiations are underway in Ankara between Russian and US delegations. The head of the SVR, Sergey Naryshkin, flew to Ankara on behalf of Russia, according to Russian media.**

Previously, this meeting was not publicly announced, so the topic of the negotiations is unknown, but Russian military correspondents write that Russia will be giving up positions.

**UPDATE**: According to CNN, they will not discuss the war in Ukraine but will discuss detained American citizens and nuclear risks.**

[Source](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2303,2303,9304,"**""Мы оставляем это без комментариев. Вы знаете, что это территория РФ"", **—** первая реакция Кремля на приезд Зеленского в Херсон

**Клоуны😂.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Here is the translation:

""The Kremlin left this un-commented. You know that this is Russian territory,"" — the first reaction from the Kremlin to Zelensky's visit to Kherson.

""Clowns😂.""

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2304,2304,9305,"**Русня завыла на болотах на фоне новости о посещении Херсона Зеленским** 😂

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The Ukrainian crowd wailed on the marshes in response to the news of Zelenskyy's visit to Kherson.** 😂

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
2305,2305,9306,"**Зеленский рассказал, зачем приехал в Херсон**😏

Также, у него спросили куда ВСУ будут наступать дальше, на что он ответил: ""**Не на Москву… Нас не интересуют территории другой страны**"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Zelensky explained why he came to Kherson.**

Also, they asked him where the Ukrainian Armed Forces would advance next, to which he replied: ""Not to Moscow... We are not interested in the territories of another country.""

[Informer](https://t.me/+LV7tr2_vgu02NjAy) | [Subscribe](https://t.me/+LV7tr2_vgu02NjAy)",,,,,
